XD,TimeStamp,travel_time_seconds
448838575.0,2022-09-03 08:00:00,23.475
448838575.0,2022-09-03 09:00:00,24.165
448838575.0,2022-09-03 10:00:00,21.26
448838575.0,2022-09-03 11:00:00,21.4125
448838575.0,2022-09-03 12:00:00,21.7675
448838575.0,2022-09-03 13:00:00,26.19
448838575.0,2022-09-03 14:00:00,24.145
448838575.0,2022-09-03 15:00:00,23.615
448838575.0,2022-09-03 16:00:00,21.885
448838575.0,2022-09-03 17:00:00,20.26
448838575.0,2022-09-03 18:00:00,23.815
448838575.0,2022-09-03 19:00:00,22.015
448838575.0,2022-09-04 06:00:00,14.3225
448838575.0,2022-09-04 07:00:00,16.75
448838575.0,2022-09-04 08:00:00,20.51
448838575.0,2022-09-04 09:00:00,19.06
448838575.0,2022-09-04 10:00:00,19.835
448838575.0,2022-09-04 11:00:00,18.505001
448838575.0,2022-09-04 12:00:00,19.595001
448838575.0,2022-09-04 13:00:00,21.435001
448838575.0,2022-09-04 14:00:00,21.195
448838575.0,2022-09-04 15:00:00,22.35
448838575.0,2022-09-04 16:00:00,20.824999
448838575.0,2022-09-04 17:00:00,20.189999
448838575.0,2022-09-04 18:00:00,24.0125
448838575.0,2022-09-04 19:00:00,21.1175
448838575.0,2022-09-05 06:00:00,15.685
448838575.0,2022-09-05 07:00:00,16.0475
448838575.0,2022-09-05 08:00:00,20.45
448838575.0,2022-09-05 09:00:00,17.535
448838575.0,2022-09-05 10:00:00,22.985
448838575.0,2022-09-05 11:00:00,20.1475
448838575.0,2022-09-05 12:00:00,21.93
448838575.0,2022-09-05 13:00:00,20.675
448838575.0,2022-09-05 14:00:00,22.685001
448838575.0,2022-09-05 15:00:00,23.085
448838575.0,2022-09-05 16:00:00,22.4
448838575.0,2022-09-05 17:00:00,20.5575
448838575.0,2022-09-05 18:00:00,19.5075
448838575.0,2022-09-05 19:00:00,22.1325
448838575.0,2022-09-06 06:00:00,17.3475
448838575.0,2022-09-06 07:00:00,23.244999
448838575.0,2022-09-06 08:00:00,22.119999
448838575.0,2022-09-06 09:00:00,22.6925
448838575.0,2022-09-06 10:00:00,21.470001
448838575.0,2022-09-06 11:00:00,20.3325
448838575.0,2022-09-06 12:00:00,23.7225
448838575.0,2022-09-06 13:00:00,27.0525
448838575.0,2022-09-06 14:00:00,28.735
448838575.0,2022-09-06 15:00:00,34.1725
448838575.0,2022-09-06 16:00:00,38.0875
448838575.0,2022-09-06 17:00:00,52.9375
448838575.0,2022-09-06 18:00:00,30.2325
448838575.0,2022-09-06 19:00:00,22.77
448838575.0,2022-09-07 06:00:00,19.74
448838575.0,2022-09-07 07:00:00,23.4175
448838575.0,2022-09-07 08:00:00,21.705
448838575.0,2022-09-07 09:00:00,25.28
448838575.0,2022-09-07 10:00:00,20.029999
448838575.0,2022-09-07 11:00:00,21.67
448838575.0,2022-09-07 12:00:00,24.16
448838575.0,2022-09-07 13:00:00,25.635
448838575.0,2022-09-07 14:00:00,28.3675
448838575.0,2022-09-07 15:00:00,31.0325
448838575.0,2022-09-07 16:00:00,31.17
448838575.0,2022-09-07 17:00:00,33.8925
448838575.0,2022-09-07 18:00:00,24.84
448838575.0,2022-09-07 19:00:00,23.93
448838575.0,2022-09-08 06:00:00,19.275
448838575.0,2022-09-08 07:00:00,21.1675
448838575.0,2022-09-08 08:00:00,22.165
448838575.0,2022-09-08 09:00:00,22.275
448838575.0,2022-09-08 10:00:00,21.4025
448838575.0,2022-09-08 11:00:00,20.9925
448838575.0,2022-09-08 12:00:00,21.49
448838575.0,2022-09-08 13:00:00,24.5875
448838575.0,2022-09-08 14:00:00,27.055
448838575.0,2022-09-08 15:00:00,32.135002
448838575.0,2022-09-08 16:00:00,35.525
448838575.0,2022-09-08 17:00:00,35.2025
448838575.0,2022-09-08 18:00:00,30.625
448838575.0,2022-09-08 19:00:00,24.66
448838575.0,2022-09-09 06:00:00,19.3575
448838575.0,2022-09-09 07:00:00,22.52
448838575.0,2022-09-09 08:00:00,23.035
448838575.0,2022-09-09 09:00:00,24.4025
448838575.0,2022-09-09 10:00:00,19.5175
448838575.0,2022-09-09 11:00:00,22.935001
448838575.0,2022-09-09 12:00:00,24.9725
448838575.0,2022-09-09 13:00:00,26.5275
448838575.0,2022-09-09 14:00:00,26.485
448838575.0,2022-09-09 15:00:00,31.5975
448838575.0,2022-09-09 16:00:00,35.2825
448838575.0,2022-09-09 17:00:00,32.9325
448838575.0,2022-09-09 18:00:00,28.21
448838575.0,2022-09-09 19:00:00,22.9725
448838575.0,2022-09-10 06:00:00,13.38
448838575.0,2022-09-10 07:00:00,18.8875
448838575.0,2022-09-10 08:00:00,24.2575
448838575.0,2022-09-10 09:00:00,20.195
448838575.0,2022-09-10 10:00:00,23.47
448838575.0,2022-09-10 11:00:00,24.65
448838575.0,2022-09-10 12:00:00,25.9375
448838575.0,2022-09-10 13:00:00,27.245
448838575.0,2022-09-10 14:00:00,25.4125
448838575.0,2022-09-10 15:00:00,23.7475
448838575.0,2022-09-10 16:00:00,23.9375
448838575.0,2022-09-10 17:00:00,25.13
448838575.0,2022-09-10 18:00:00,22.09
448838575.0,2022-09-10 19:00:00,21.205
448838575.0,2022-09-11 06:00:00,13.6775
448838575.0,2022-09-11 07:00:00,20.942501
448838575.0,2022-09-11 08:00:00,19.497501
448838575.0,2022-09-11 09:00:00,22.1625
448838575.0,2022-09-11 10:00:00,23.067501
448838575.0,2022-09-11 11:00:00,18.84
448838575.0,2022-09-11 12:00:00,26.54
448838575.0,2022-09-11 13:00:00,23.7375
448838575.0,2022-09-11 14:00:00,27.305
448838575.0,2022-09-11 15:00:00,24.625
448838575.0,2022-09-11 16:00:00,25.045
448838575.0,2022-09-11 17:00:00,21.880001
448838575.0,2022-09-11 18:00:00,21.355
448838575.0,2022-09-11 19:00:00,24.335
448838575.0,2022-09-12 06:00:00,17.720001
448838575.0,2022-09-12 07:00:00,20.9525
448838575.0,2022-09-12 08:00:00,22.84
448838575.0,2022-09-12 09:00:00,21.122501
448838575.0,2022-09-12 10:00:00,19.5425
448838575.0,2022-09-12 11:00:00,22.4725
448838575.0,2022-09-12 12:00:00,27.07
448838575.0,2022-09-12 13:00:00,24.869999
448838575.0,2022-09-12 14:00:00,26.869999
448838575.0,2022-09-12 15:00:00,31.369999
448838575.0,2022-09-12 16:00:00,34.497498
448838575.0,2022-09-12 17:00:00,45.13
448838575.0,2022-09-12 18:00:00,26.6325
448838575.0,2022-09-12 19:00:00,23.675
448838575.0,2022-09-13 06:00:00,19.84
448838575.0,2022-09-13 07:00:00,22.64
448838575.0,2022-09-13 08:00:00,22.837502
448838575.0,2022-09-13 09:00:00,22.9875
448838575.0,2022-09-13 10:00:00,19.595001
448838575.0,2022-09-13 11:00:00,21.8575
448838575.0,2022-09-13 12:00:00,23.880001
448838575.0,2022-09-13 13:00:00,24.4225
448838575.0,2022-09-13 14:00:00,25.7275
448838575.0,2022-09-13 15:00:00,27.38
448838575.0,2022-09-13 16:00:00,32.44
448838575.0,2022-09-13 17:00:00,30.48
448838575.0,2022-09-13 18:00:00,24.52
448838575.0,2022-09-13 19:00:00,23.689999
448838575.0,2022-09-14 06:00:00,16.1325
448838575.0,2022-09-14 07:00:00,25.605
448838575.0,2022-09-14 08:00:00,27.3875
448838575.0,2022-09-14 09:00:00,26.1425
448838575.0,2022-09-14 10:00:00,23.2325
448838575.0,2022-09-14 11:00:00,22.1025
448838575.0,2022-09-14 12:00:00,26.9025
448838575.0,2022-09-14 13:00:00,30.5475
448838575.0,2022-09-14 14:00:00,30.48
448838575.0,2022-09-14 15:00:00,35.3825
448838575.0,2022-09-14 16:00:00,29.66
448838575.0,2022-09-14 17:00:00,31.4825
448838575.0,2022-09-14 18:00:00,26.0525
448838575.0,2022-09-14 19:00:00,23.252499
448838575.0,2022-09-15 06:00:00,17.47
448838575.0,2022-09-15 07:00:00,23.2925
448838575.0,2022-09-15 08:00:00,22.95
448838575.0,2022-09-15 09:00:00,20.289999
448838575.0,2022-09-15 10:00:00,20.3525
448838575.0,2022-09-15 11:00:00,22.6575
448838575.0,2022-09-15 12:00:00,23.4575
448838575.0,2022-09-15 13:00:00,27.225
448838575.0,2022-09-15 14:00:00,23.317501
448838575.0,2022-09-15 15:00:00,32.885002
448838575.0,2022-09-15 16:00:00,35.145
448838575.0,2022-09-15 17:00:00,33.427498
448838575.0,2022-09-15 18:00:00,28.7375
448838575.0,2022-09-15 19:00:00,24.6025
448838575.0,2022-09-16 06:00:00,18.5225
448838575.0,2022-09-16 07:00:00,19.9
448838575.0,2022-09-16 08:00:00,20.565
448838575.0,2022-09-16 09:00:00,22.6625
448838575.0,2022-09-16 10:00:00,21.7825
448838575.0,2022-09-16 11:00:00,22.885
448838575.0,2022-09-16 12:00:00,28.27
448838575.0,2022-09-16 13:00:00,30.6625
448838575.0,2022-09-16 14:00:00,32.225
448838575.0,2022-09-16 15:00:00,30.93
448838575.0,2022-09-16 16:00:00,33.425
448838575.0,2022-09-16 17:00:00,31.7575
448838575.0,2022-09-16 18:00:00,26.815
448838575.0,2022-09-16 19:00:00,23.49
448838575.0,2022-09-17 06:00:00,16.61
448838575.0,2022-09-17 07:00:00,16.3125
448838575.0,2022-09-17 08:00:00,18.064999
448838575.0,2022-09-17 09:00:00,20.6225
448838575.0,2022-09-17 10:00:00,22.842499
448838575.0,2022-09-17 11:00:00,26.9675
448838575.0,2022-09-17 12:00:00,27.6
448838575.0,2022-09-17 13:00:00,22.26
448838575.0,2022-09-17 14:00:00,23.1675
448838575.0,2022-09-17 15:00:00,24.0625
448838575.0,2022-09-17 16:00:00,24.59
448838575.0,2022-09-17 17:00:00,23.8675
448838575.0,2022-09-17 18:00:00,23.1425
448838575.0,2022-09-17 19:00:00,25.5025
448838575.0,2022-09-18 06:00:00,14.99
448838575.0,2022-09-18 07:00:00,16.55
448838575.0,2022-09-18 08:00:00,18.85
448838575.0,2022-09-18 09:00:00,21.9475
448838575.0,2022-09-18 10:00:00,22.015
448838575.0,2022-09-18 11:00:00,21.8825
448838575.0,2022-09-18 12:00:00,23.2125
448838575.0,2022-09-18 13:00:00,28.11
448838575.0,2022-09-18 14:00:00,24.94
448838575.0,2022-09-18 15:00:00,23.605
448838575.0,2022-09-18 16:00:00,22.6
448838575.0,2022-09-18 17:00:00,22.8775
448838575.0,2022-09-18 18:00:00,22.064999
448838575.0,2022-09-18 19:00:00,22.7025
448838575.0,2022-09-19 06:00:00,18.7375
448838575.0,2022-09-19 07:00:00,21.852499
448838575.0,2022-09-19 08:00:00,22.055
448838575.0,2022-09-19 09:00:00,20.6275
448838575.0,2022-09-19 10:00:00,19.852499
448838575.0,2022-09-19 11:00:00,23.6725
448838575.0,2022-09-19 12:00:00,25.2225
448838575.0,2022-09-19 13:00:00,22.49
448838575.0,2022-09-19 14:00:00,23.455
448838575.0,2022-09-19 15:00:00,31.335
448838575.0,2022-09-19 16:00:00,35.03
448838575.0,2022-09-19 17:00:00,35.085
448838575.0,2022-09-19 18:00:00,25.485
448838575.0,2022-09-19 19:00:00,26.880001
448838575.0,2022-09-20 06:00:00,19.7475
448838575.0,2022-09-20 07:00:00,20.4875
448838575.0,2022-09-20 08:00:00,22.515
448838575.0,2022-09-20 09:00:00,20.380001
448838575.0,2022-09-20 10:00:00,22.175
448838575.0,2022-09-20 11:00:00,21.66
448838575.0,2022-09-20 12:00:00,23.657501
448838575.0,2022-09-20 13:00:00,24.6975
448838575.0,2022-09-20 14:00:00,28.4925
448838575.0,2022-09-20 15:00:00,34.760002
448838575.0,2022-09-20 16:00:00,33.79
448838575.0,2022-09-20 17:00:00,34.16
448838575.0,2022-09-20 18:00:00,26.5525
448838575.0,2022-09-20 19:00:00,26.14
448838575.0,2022-09-21 06:00:00,18.56
448838575.0,2022-09-21 07:00:00,21.102499
448838575.0,2022-09-21 08:00:00,22.26
448838575.0,2022-09-21 09:00:00,21.0225
448838575.0,2022-09-21 10:00:00,22.18
448838575.0,2022-09-21 11:00:00,21.2825
448838575.0,2022-09-21 12:00:00,22.075
448838575.0,2022-09-21 13:00:00,26.0725
448838575.0,2022-09-21 14:00:00,28.0125
448838575.0,2022-09-21 15:00:00,28.960001
448838575.0,2022-09-21 16:00:00,35.095
448838575.0,2022-09-21 17:00:00,31.1875
448838575.0,2022-09-21 18:00:00,23.279999
448838575.0,2022-09-21 19:00:00,21.2625
448838575.0,2022-09-22 06:00:00,19.5825
448838575.0,2022-09-22 07:00:00,22.43
448838575.0,2022-09-22 08:00:00,21.5325
448838575.0,2022-09-22 09:00:00,20.720001
448838575.0,2022-09-22 10:00:00,21.43
448838575.0,2022-09-22 11:00:00,22.76
448838575.0,2022-09-22 12:00:00,23.075
448838575.0,2022-09-22 13:00:00,26.505001
448838575.0,2022-09-22 14:00:00,25.8775
448838575.0,2022-09-22 15:00:00,31.1325
448838575.0,2022-09-22 16:00:00,34.245
448838575.0,2022-09-22 17:00:00,37.505
448838575.0,2022-09-22 18:00:00,27.2175
448838575.0,2022-09-22 19:00:00,24.0575
448838575.0,2022-09-23 06:00:00,15.962501
448838575.0,2022-09-23 07:00:00,21.560001
448838575.0,2022-09-23 08:00:00,23.5475
448838575.0,2022-09-23 09:00:00,23.925
448838575.0,2022-09-23 10:00:00,22.2875
448838575.0,2022-09-23 11:00:00,21.7825
448838575.0,2022-09-23 12:00:00,22.625
448838575.0,2022-09-23 13:00:00,24.945
448838575.0,2022-09-23 14:00:00,30.634998
448838575.0,2022-09-23 15:00:00,31.7325
448838575.0,2022-09-23 16:00:00,30.56
448838575.0,2022-09-23 17:00:00,32.335
448838575.0,2022-09-23 18:00:00,27.1975
448838575.0,2022-09-23 19:00:00,25.3975
448838575.0,2022-09-24 06:00:00,17.205
448838575.0,2022-09-24 07:00:00,16.3275
448838575.0,2022-09-24 08:00:00,22.04
448838575.0,2022-09-24 09:00:00,21.9375
448838575.0,2022-09-24 10:00:00,22.7075
448838575.0,2022-09-24 11:00:00,23.235
448838575.0,2022-09-24 12:00:00,25.0525
448838575.0,2022-09-24 13:00:00,27.3725
448838575.0,2022-09-24 14:00:00,43.122498
448838575.0,2022-09-24 15:00:00,22.545
448838575.0,2022-09-24 16:00:00,24.157501
448838575.0,2022-09-24 17:00:00,24.5775
448838575.0,2022-09-24 18:00:00,21.23
448838575.0,2022-09-24 19:00:00,23.135
448838575.0,2022-09-25 06:00:00,15.1475
448838575.0,2022-09-25 07:00:00,16.0475
448838575.0,2022-09-25 08:00:00,19.33
448838575.0,2022-09-25 09:00:00,19.782501
448838575.0,2022-09-25 10:00:00,19.6575
448838575.0,2022-09-25 11:00:00,20.692501
448838575.0,2022-09-25 12:00:00,21.8475
448838575.0,2022-09-25 13:00:00,21.725
448838575.0,2022-09-25 14:00:00,26.035
448838575.0,2022-09-25 15:00:00,21.33
448838575.0,2022-09-25 16:00:00,23.6675
448838575.0,2022-09-25 17:00:00,22.2375
448838575.0,2022-09-25 18:00:00,19.77
448838575.0,2022-09-25 19:00:00,23.165
448838575.0,2022-09-26 06:00:00,15.3925
448838575.0,2022-09-26 07:00:00,19.58
448838575.0,2022-09-26 08:00:00,24.7875
448838575.0,2022-09-26 09:00:00,22.3275
448838575.0,2022-09-26 10:00:00,21.055
448838575.0,2022-09-26 11:00:00,23.5325
448838575.0,2022-09-26 12:00:00,22.2475
448838575.0,2022-09-26 13:00:00,24.0425
448838575.0,2022-09-26 14:00:00,26.3575
448838575.0,2022-09-26 15:00:00,29.125
448838575.0,2022-09-26 16:00:00,31.130001
448838575.0,2022-09-26 17:00:00,31.2
448838575.0,2022-09-26 18:00:00,24.24
448838575.0,2022-09-26 19:00:00,27.5625
448838575.0,2022-09-27 06:00:00,18.805
448838575.0,2022-09-27 07:00:00,21.9725
448838575.0,2022-09-27 08:00:00,23.4825
448838575.0,2022-09-27 09:00:00,21.9525
448838575.0,2022-09-27 10:00:00,22.3775
448838575.0,2022-09-27 11:00:00,26.095
448838575.0,2022-09-27 12:00:00,25.2275
448838575.0,2022-09-27 13:00:00,25.73
448838575.0,2022-09-27 14:00:00,24.85
448838575.0,2022-09-27 15:00:00,30.6975
448838575.0,2022-09-27 16:00:00,29.625
448838575.0,2022-09-27 17:00:00,36.09
448838575.0,2022-09-27 18:00:00,26.1175
448838575.0,2022-09-27 19:00:00,46.5475
448838575.0,2022-09-28 06:00:00,17.1275
448838575.0,2022-09-28 07:00:00,22.6275
448838575.0,2022-09-28 08:00:00,23.2225
448838575.0,2022-09-28 09:00:00,21.0775
448838575.0,2022-09-28 10:00:00,23.4275
448838575.0,2022-09-28 11:00:00,25.647501
448838575.0,2022-09-28 12:00:00,25.825
448838575.0,2022-09-28 13:00:00,23.939999
448838575.0,2022-09-28 14:00:00,25.5525
448838575.0,2022-09-28 15:00:00,27.06
448838575.0,2022-09-28 16:00:00,32.8075
448838575.0,2022-09-28 17:00:00,31.5725
448838575.0,2022-09-28 18:00:00,27.3575
448838575.0,2022-09-28 19:00:00,25.985
448838575.0,2022-09-29 06:00:00,21.032501
448838575.0,2022-09-29 07:00:00,21.855
448838575.0,2022-09-29 08:00:00,22.877499
448838575.0,2022-09-29 09:00:00,22.717499
448838575.0,2022-09-29 10:00:00,22.8725
448838575.0,2022-09-29 11:00:00,22.445
448838575.0,2022-09-29 12:00:00,24.04
448838575.0,2022-09-29 13:00:00,23.3525
448838575.0,2022-09-29 14:00:00,24.15
448838575.0,2022-09-29 15:00:00,32.275
448838575.0,2022-09-29 16:00:00,32.0775
448838575.0,2022-09-29 17:00:00,32.9025
448838575.0,2022-09-29 18:00:00,26.372501
448838575.0,2022-09-29 19:00:00,51.4225
448838575.0,2022-09-30 06:00:00,18.2375
448838575.0,2022-09-30 07:00:00,22.3825
448838575.0,2022-09-30 08:00:00,21.115
448838575.0,2022-09-30 09:00:00,20.915
448838575.0,2022-09-30 10:00:00,20.965
448838575.0,2022-09-30 11:00:00,23.735
448838575.0,2022-09-30 12:00:00,22.55
448838575.0,2022-09-30 13:00:00,25.712502
448838575.0,2022-09-30 14:00:00,29.895
448838575.0,2022-09-30 15:00:00,32.86
448838575.0,2022-09-30 16:00:00,32.435
448838575.0,2022-09-30 17:00:00,32.0825
448838575.0,2022-09-30 18:00:00,27.93
448838575.0,2022-09-30 19:00:00,39.64
448838575.0,2022-10-01 06:00:00,14.8025
448838575.0,2022-10-01 07:00:00,16.74
448838575.0,2022-10-01 08:00:00,23.255
448838575.0,2022-10-01 09:00:00,23.2175
448838575.0,2022-10-01 10:00:00,23.932499
448838575.0,2022-10-01 11:00:00,27.85
448838575.0,2022-10-01 12:00:00,25.65
448838575.0,2022-10-01 13:00:00,20.02
448838575.0,2022-10-01 14:00:00,26.2075
448838575.0,2022-10-01 15:00:00,24.6575
448838575.0,2022-10-01 16:00:00,21.6675
448838575.0,2022-10-01 17:00:00,24.285
448838575.0,2022-10-01 18:00:00,25.57
448838575.0,2022-10-01 19:00:00,25.227499
448838575.0,2022-10-02 06:00:00,13.72
448838575.0,2022-10-02 07:00:00,21.005001
448838575.0,2022-10-02 08:00:00,18.6975
448838575.0,2022-10-02 09:00:00,21.0475
448838575.0,2022-10-02 10:00:00,24.025
448838575.0,2022-10-02 11:00:00,22.8625
448838575.0,2022-10-02 12:00:00,20.8575
448838575.0,2022-10-02 13:00:00,24.29
448838575.0,2022-10-02 14:00:00,25.2975
448838575.0,2022-10-02 15:00:00,24.6925
448838575.0,2022-10-02 16:00:00,22.85
448838575.0,2022-10-02 17:00:00,21.9775
448838575.0,2022-10-02 18:00:00,21.535
448838575.0,2022-10-02 19:00:00,21.35
448838575.0,2022-10-03 06:00:00,18.5275
448838575.0,2022-10-03 07:00:00,23.615
448838575.0,2022-10-03 08:00:00,23.1475
448838575.0,2022-10-03 09:00:00,20.619999
448838575.0,2022-10-03 10:00:00,20.567501
448838575.0,2022-10-03 11:00:00,23.060001
448838575.0,2022-10-03 12:00:00,23.44
448838575.0,2022-10-03 13:00:00,24.445
448838575.0,2022-10-03 14:00:00,27.015
448838575.0,2022-10-03 15:00:00,31.17
448838575.0,2022-10-03 16:00:00,30.6325
448838575.0,2022-10-03 17:00:00,32.8
448838575.0,2022-10-03 18:00:00,26.105
448838575.0,2022-10-03 19:00:00,22.3275
448838575.0,2022-10-04 06:00:00,16.695
448838575.0,2022-10-04 07:00:00,20.8975
448838575.0,2022-10-04 08:00:00,20.3
448838575.0,2022-10-04 09:00:00,20.79
448838575.0,2022-10-04 10:00:00,18.965
448838575.0,2022-10-04 11:00:00,22.7325
448838575.0,2022-10-04 12:00:00,21.3925
448838575.0,2022-10-04 13:00:00,22.4
448838575.0,2022-10-04 14:00:00,24.279999
448838575.0,2022-10-04 15:00:00,32.0625
448838575.0,2022-10-04 16:00:00,31.3025
448838575.0,2022-10-04 17:00:00,31.695
448838575.0,2022-10-04 18:00:00,26.6975
448838575.0,2022-10-04 19:00:00,23.9125
448838575.0,2022-10-05 06:00:00,16.2775
448838575.0,2022-10-05 07:00:00,19.7725
448838575.0,2022-10-05 08:00:00,22.970001
448838575.0,2022-10-05 09:00:00,24.7425
448838575.0,2022-10-05 10:00:00,23.295
448838575.0,2022-10-05 11:00:00,21.68
448838575.0,2022-10-05 12:00:00,21.225
448838575.0,2022-10-05 13:00:00,22.84
448838575.0,2022-10-05 14:00:00,25.9475
448838575.0,2022-10-05 15:00:00,33.435
448838575.0,2022-10-05 16:00:00,29.955
448838575.0,2022-10-05 17:00:00,29.58
448838575.0,2022-10-05 18:00:00,28.345
448838575.0,2022-10-05 19:00:00,24.355
448838575.0,2022-10-06 06:00:00,16.73
448838575.0,2022-10-06 07:00:00,24.5875
448838575.0,2022-10-06 08:00:00,23.64
448838575.0,2022-10-06 09:00:00,20.4725
448838575.0,2022-10-06 10:00:00,21.305
448838575.0,2022-10-06 11:00:00,20.6175
448838575.0,2022-10-06 12:00:00,24.220001
448838575.0,2022-10-06 13:00:00,22.46
448838575.0,2022-10-06 14:00:00,23.9
448838575.0,2022-10-06 15:00:00,27.0225
448838575.0,2022-10-06 16:00:00,37.715
448838575.0,2022-10-06 17:00:00,33.8525
448838575.0,2022-10-06 18:00:00,28.8
448838575.0,2022-10-06 19:00:00,23.7525
448838575.0,2022-10-07 06:00:00,17.9225
448838575.0,2022-10-07 07:00:00,20.8175
448838575.0,2022-10-07 08:00:00,23.880001
448838575.0,2022-10-07 09:00:00,21.99
448838575.0,2022-10-07 10:00:00,23.7525
448838575.0,2022-10-07 11:00:00,26.282501
448838575.0,2022-10-07 12:00:00,25.380001
448838575.0,2022-10-07 13:00:00,27.45
448838575.0,2022-10-07 14:00:00,28.064999
448838575.0,2022-10-07 15:00:00,32.2275
448838575.0,2022-10-07 16:00:00,33.64
448838575.0,2022-10-07 17:00:00,29.85
448838575.0,2022-10-07 18:00:00,28.9125
448838575.0,2022-10-07 19:00:00,42.107502
448838575.0,2022-10-08 06:00:00,15.174999
448838575.0,2022-10-08 07:00:00,17.145
448838575.0,2022-10-08 08:00:00,21.307499
448838575.0,2022-10-08 09:00:00,21.305
448838575.0,2022-10-08 10:00:00,22.717499
448838575.0,2022-10-08 11:00:00,27.375
448838575.0,2022-10-08 12:00:00,24.8475
448838575.0,2022-10-08 13:00:00,23.245
448838575.0,2022-10-08 14:00:00,25.23
448838575.0,2022-10-08 15:00:00,23.635
448838575.0,2022-10-08 16:00:00,25.0825
448838575.0,2022-10-08 17:00:00,22.16
448838575.0,2022-10-08 18:00:00,23.112501
448838575.0,2022-10-08 19:00:00,24.495
448838575.0,2022-10-09 06:00:00,14.645
448838575.0,2022-10-09 07:00:00,17.9025
448838575.0,2022-10-09 08:00:00,20.3725
448838575.0,2022-10-09 09:00:00,19.6
448838575.0,2022-10-09 10:00:00,18.3625
448838575.0,2022-10-09 11:00:00,20.9175
448838575.0,2022-10-09 12:00:00,21.715
448838575.0,2022-10-09 13:00:00,22.13
448838575.0,2022-10-09 14:00:00,26.7825
448838575.0,2022-10-09 15:00:00,23.6125
448838575.0,2022-10-09 16:00:00,22.7325
448838575.0,2022-10-09 17:00:00,22.67
448838575.0,2022-10-09 18:00:00,21.0025
448838575.0,2022-10-09 19:00:00,24.2475
448838575.0,2022-10-10 06:00:00,18.83
448838575.0,2022-10-10 07:00:00,22.5875
448838575.0,2022-10-10 08:00:00,21.565
448838575.0,2022-10-10 09:00:00,21.23
448838575.0,2022-10-10 10:00:00,20.682499
448838575.0,2022-10-10 11:00:00,23.415
448838575.0,2022-10-10 12:00:00,21.487501
448838575.0,2022-10-10 13:00:00,23.9025
448838575.0,2022-10-10 14:00:00,26.6875
448838575.0,2022-10-10 15:00:00,28.8775
448838575.0,2022-10-10 16:00:00,31.185001
448838575.0,2022-10-10 17:00:00,29.135
448838575.0,2022-10-10 18:00:00,24.455
448838575.0,2022-10-10 19:00:00,23.635
448838575.0,2022-10-11 06:00:00,16.8775
448838575.0,2022-10-11 07:00:00,22.115
448838575.0,2022-10-11 08:00:00,21.029999
448838575.0,2022-10-11 09:00:00,19.314999
448838575.0,2022-10-11 10:00:00,20.51
448838575.0,2022-10-11 11:00:00,22.2525
448838575.0,2022-10-11 12:00:00,24.35
448838575.0,2022-10-11 13:00:00,24.825
448838575.0,2022-10-11 14:00:00,27.85
448838575.0,2022-10-11 15:00:00,26.8825
448838575.0,2022-10-11 16:00:00,34.692497
448838575.0,2022-10-11 17:00:00,32.89
448838575.0,2022-10-11 18:00:00,27.8125
448838575.0,2022-10-11 19:00:00,37.8875
448838575.0,2022-10-12 06:00:00,21.1875
448838575.0,2022-10-12 07:00:00,21.265
448838575.0,2022-10-12 08:00:00,21.895
448838575.0,2022-10-12 09:00:00,22.3325
448838575.0,2022-10-12 10:00:00,26.925
448838575.0,2022-10-12 11:00:00,22.13
448838575.0,2022-10-12 12:00:00,25.33
448838575.0,2022-10-12 13:00:00,31.36
448838575.0,2022-10-12 14:00:00,40.365
448838575.0,2022-10-12 15:00:00,28.705
448838575.0,2022-10-12 16:00:00,31.539999
448838575.0,2022-10-12 17:00:00,33.004997
448838575.0,2022-10-12 18:00:00,25.7975
448838575.0,2022-10-12 19:00:00,23.745
448904537.0,2022-09-02 06:00:00,22.24
448904537.0,2022-09-02 07:00:00,28.45
448904537.0,2022-09-02 08:00:00,29.2525
448904537.0,2022-09-02 09:00:00,30.717499
448904537.0,2022-09-02 10:00:00,29.5625
448904537.0,2022-09-02 11:00:00,31.28
448904537.0,2022-09-02 12:00:00,33.3275
448904537.0,2022-09-02 13:00:00,31.02
448904537.0,2022-09-02 14:00:00,31.5225
448904537.0,2022-09-02 15:00:00,33.94
448904537.0,2022-09-02 16:00:00,34.605
448904537.0,2022-09-02 17:00:00,35.9375
448904537.0,2022-09-02 18:00:00,31.74
448904537.0,2022-09-02 19:00:00,32.475
448904537.0,2022-09-03 06:00:00,22.535
448904537.0,2022-09-03 07:00:00,23.535
448904537.0,2022-09-03 08:00:00,28.0275
448904537.0,2022-09-03 09:00:00,28.9125
448904537.0,2022-09-03 10:00:00,29.835001
448904537.0,2022-09-03 11:00:00,34.7625
448904537.0,2022-09-03 12:00:00,34.247498
448904537.0,2022-09-03 13:00:00,32.45
448904537.0,2022-09-03 14:00:00,29.78
448904537.0,2022-09-03 15:00:00,28.2975
448904537.0,2022-09-03 16:00:00,27.2725
448904537.0,2022-09-03 17:00:00,32.375
448904537.0,2022-09-03 18:00:00,31.0725
448904537.0,2022-09-03 19:00:00,29.997501
448904537.0,2022-09-04 06:00:00,21.623333
448904537.0,2022-09-04 07:00:00,19.130001
448904537.0,2022-09-04 08:00:00,27.3975
448904537.0,2022-09-04 09:00:00,33.61
448904537.0,2022-09-04 10:00:00,30.6175
448904537.0,2022-09-04 11:00:00,27.655
448904537.0,2022-09-04 12:00:00,30.772501
